idFrame,Frame,Frame Description,Rank,Cenário Sugerido,Cenário Descrição,Score de Similaridade,Justificativa
823,Cenário_de_fragmentação,"Um #Todo se fragmenta ou quebra em #Partes, ou alternativamente uma parte, a #Parte_1, se solta do resto do item, chamado #Parte_2.",2,Cenário_de_inclusão,Uma #Parte é um subconjunto de uma coleção de itens que compõem um #Todo ou uma subparte de um #Todo singular. Esse frame abrange tanto as relações de super / subconjunto quanto as relações entre parte e todo.,0.7607,"Frame 'Cenário_de_fragmentação' apresenta maior similaridade semântica com o cenário 'Cenário_de_inclusão', cuja descrição é: Uma #Parte é um subconjunto de uma coleção de itens que compõem um #Todo ou uma subparte de um #Todo singular. Esse frame abrange tanto as relações de super / subconjunto quanto as relações entre parte e todo."
823,Cenário_de_fragmentação,"Um #Todo se fragmenta ou quebra em #Partes, ou alternativamente uma parte, a #Parte_1, se solta do resto do item, chamado #Parte_2.",3,Cenário_de_contenção,"Nessa situação, um #Recipiente contém alguns #Conteúdos. O #Recipiente tem um #Interior, um espaço que é potencialmente vazio, mas está ocupado com os #Conteúdos.",0.6251,"Frame 'Cenário_de_fragmentação' apresenta maior similaridade semântica com o cenário 'Cenário_de_contenção', cuja descrição é: Nessa situação, um #Recipiente contém alguns #Conteúdos. O #Recipiente tem um #Interior, um espaço que é potencialmente vazio, mas está ocupado com os #Conteúdos."
824,Despedaçar,"Um #Todo se quebra em #Pedaços, resultando na perda do #Todo (e, em muitos dos casos, em nenhum pedaço que tenha uma função separada).",1,Cenário_de_fragmentação,"Um #Todo se fragmenta ou quebra em #Partes, ou alternativamente uma parte, a #Parte_1, se solta do resto do item, chamado #Parte_2.",0.7642,"Frame 'Despedaçar' apresenta maior similaridade semântica com o cenário 'Cenário_de_fragmentação', cuja descrição é: Um #Todo se fragmenta ou quebra em #Partes, ou alternativamente uma parte, a #Parte_1, se solta do resto do item, chamado #Parte_2."
824,Despedaçar,"Um #Todo se quebra em #Pedaços, resultando na perda do #Todo (e, em muitos dos casos, em nenhum pedaço que tenha uma função separada).",2,Cenário_de_inclusão,Uma #Parte é um subconjunto de uma coleção de itens que compõem um #Todo ou uma subparte de um #Todo singular. Esse frame abrange tanto as relações de super / subconjunto quanto as relações entre parte e todo.,0.5593,"Frame 'Despedaçar' apresenta maior similaridade semântica com o cenário 'Cenário_de_inclusão', cuja descrição é: Uma #Parte é um subconjunto de uma coleção de itens que compõem um #Todo ou uma subparte de um #Todo singular. Esse frame abrange tanto as relações de super / subconjunto quanto as relações entre parte e todo."
824,Despedaçar,"Um #Todo se quebra em #Pedaços, resultando na perda do #Todo (e, em muitos dos casos, em nenhum pedaço que tenha uma função separada).",3,Cenário_de_contenção,"Nessa situação, um #Recipiente contém alguns #Conteúdos. O #Recipiente tem um #Interior, um espaço que é potencialmente vazio, mas está ocupado com os #Conteúdos.",0.5384,"Frame 'Despedaçar' apresenta maior similaridade semântica com o cenário 'Cenário_de_contenção', cuja descrição é: Nessa situação, um #Recipiente contém alguns #Conteúdos. O #Recipiente tem um #Interior, um espaço que é potencialmente vazio, mas está ocupado com os #Conteúdos."
825,Tornar-se_separado,"Um #Todo se separa em #Partes ou de uma parte de um conjunto, denominada #Parte_1. A #Parte_1 se separa da porção restante da #Parte_2.",1,Cenário_de_fragmentação,"Um #Todo se fragmenta ou quebra em #Partes, ou alternativamente uma parte, a #Parte_1, se solta do resto do item, chamado #Parte_2.",0.845,"Frame 'Tornar-se_separado' apresenta maior similaridade semântica com o cenário 'Cenário_de_fragmentação', cuja descrição é: Um #Todo se fragmenta ou quebra em #Partes, ou alternativamente uma parte, a #Parte_1, se solta do resto do item, chamado #Parte_2."
825,Tornar-se_separado,"Um #Todo se separa em #Partes ou de uma parte de um conjunto, denominada #Parte_1. A #Parte_1 se separa da porção restante da #Parte_2.",2,Cenário_de_inclusão,Uma #Parte é um subconjunto de uma coleção de itens que compõem um #Todo ou uma subparte de um #Todo singular. Esse frame abrange tanto as relações de super / subconjunto quanto as relações entre parte e todo.,0.7124,"Frame 'Tornar-se_separado' apresenta maior similaridade semântica com o cenário 'Cenário_de_inclusão', cuja descrição é: Uma #Parte é um subconjunto de uma coleção de itens que compõem um #Todo ou uma subparte de um #Todo singular. Esse frame abrange tanto as relações de super / subconjunto quanto as relações entre parte e todo."
825,Tornar-se_separado,"Um #Todo se separa em #Partes ou de uma parte de um conjunto, denominada #Parte_1. A #Parte_1 se separa da porção restante da #Parte_2.",3,Cenário_locativo,"Uma #Figura está localizada em relação a um #Fundo, cuja localização é (geralmente) melhor conhecida. Isso é feito identificando-se a #Figura como dentro de uma #Região_perfilada - uma forma definida por um esquema de imagem, localizada em um #Fundo e dimensionada por um contexto. Alternativamente, um grupo de #Figuras é descrito dentro de uma #Região_perfilada simétrica localizada simultaneamente em relação a cada uma das #Figuras.",0.5764,"Frame 'Tornar-se_separado' apresenta maior similaridade semântica com o cenário 'Cenário_locativo', cuja descrição é: Uma #Figura está localizada em relação a um #Fundo, cuja localização é (geralmente) melhor conhecida. Isso é feito identificando-se a #Figura como dentro de uma #Região_perfilada - uma forma definida por um esquema de imagem, localizada em um #Fundo e dimensionada por um contexto. Alternativamente, um grupo de #Figuras é descrito dentro de uma #Região_perfilada simétrica localizada simultaneamente em relação a cada uma das #Figuras."
826,Ter_ou_carecer_de_acesso,"Um #Tema tem acesso a um #Local_útil ou é bloqueado por uma #Barreira.
",1,Cenário_de_acesso,Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira.,0.9006,"Frame 'Ter_ou_carecer_de_acesso' apresenta maior similaridade semântica com o cenário 'Cenário_de_acesso', cuja descrição é: Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira."
826,Ter_ou_carecer_de_acesso,"Um #Tema tem acesso a um #Local_útil ou é bloqueado por uma #Barreira.
",2,Cenário_de_aquisição,"Nesse cenário, o #Recipiente começa sem o #Tema e, em seguida, adquire o #Tema de uma #Fonte.",0.6734,"Frame 'Ter_ou_carecer_de_acesso' apresenta maior similaridade semântica com o cenário 'Cenário_de_aquisição', cuja descrição é: Nesse cenário, o #Recipiente começa sem o #Tema e, em seguida, adquire o #Tema de uma #Fonte."
826,Ter_ou_carecer_de_acesso,"Um #Tema tem acesso a um #Local_útil ou é bloqueado por uma #Barreira.
",3,Cenário_de_receber,A sequência começando com o #Receptor não tendo o #Tema e terminando com o #Receptor em posse do #Tema.,0.626,"Frame 'Ter_ou_carecer_de_acesso' apresenta maior similaridade semântica com o cenário 'Cenário_de_receber', cuja descrição é: A sequência começando com o #Receptor não tendo o #Tema e terminando com o #Receptor em posse do #Tema."
827,Cenário_de_acesso,Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira.,1,Cenário_de_acesso,Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira.,1.0,"Frame 'Cenário_de_acesso' apresenta maior similaridade semântica com o cenário 'Cenário_de_acesso', cuja descrição é: Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira."
827,Cenário_de_acesso,Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira.,2,Cenário_de_aquisição,"Nesse cenário, o #Recipiente começa sem o #Tema e, em seguida, adquire o #Tema de uma #Fonte.",0.669,"Frame 'Cenário_de_acesso' apresenta maior similaridade semântica com o cenário 'Cenário_de_aquisição', cuja descrição é: Nesse cenário, o #Recipiente começa sem o #Tema e, em seguida, adquire o #Tema de uma #Fonte."
827,Cenário_de_acesso,Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira.,3,Cenário_de_receber,A sequência começando com o #Receptor não tendo o #Tema e terminando com o #Receptor em posse do #Tema.,0.6115,"Frame 'Cenário_de_acesso' apresenta maior similaridade semântica com o cenário 'Cenário_de_receber', cuja descrição é: A sequência começando com o #Receptor não tendo o #Tema e terminando com o #Receptor em posse do #Tema."
828,Abertura,"Um #Local_útil é acessível para algum #Tema (possivelmente genérico)  apesar de uma #Barreira potencial, ou não é acessível devido à Barrieira.",1,Cenário_de_acesso,Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira.,0.7612,"Frame 'Abertura' apresenta maior similaridade semântica com o cenário 'Cenário_de_acesso', cuja descrição é: Um #Tema é ou não capaz de entrar ou acessar um #Local_útil por causa de / apesar de uma #Barreira."
828,Abertura,"Um #Local_útil é acessível para algum #Tema (possivelmente genérico)  apesar de uma #Barreira potencial, ou não é acessível devido à Barrieira.",2,Cenário_de_aquisição,"Nesse cenário, o #Recipiente começa sem o #Tema e, em seguida, adquire o #Tema de uma #Fonte.",0.5558,"Frame 'Abertura' apresenta maior similaridade semântica com o cenário 'Cenário_de_aquisição', cuja descrição é: Nesse cenário, o #Recipiente começa sem o #Tema e, em seguida, adquire o #Tema de uma #Fonte."
828,Abertura,"Um #Local_útil é acessível para algum #Tema (possivelmente genérico)  apesar de uma #Barreira potencial, ou não é acessível devido à Barrieira.",3,Cenário_de_receber,A sequência começando com o #Receptor não tendo o #Tema e terminando com o #Receptor em posse do #Tema.,0.5051,"Frame 'Abertura' apresenta maior similaridade semântica com o cenário 'Cenário_de_receber', cuja descrição é: A sequência começando com o #Receptor não tendo o #Tema e terminando com o #Receptor em posse do #Tema."
829,Ganhos_e_perdas,"Um #Ganhador recebe #Ganhos ao fornecer #Bens a um #Comprador; fornecer #Bens  também geralmente acarreta um custo, que pode ou não ser incluído no pagamento. 
Esse frame enfatiza o efeito sobre o #Ganhador e geralmente se generaliza em um número indefinido de transações com várias partes.
Algumas ULs referem-se, principalmente,  aos #Ganhos sem fazer referência ao custo; outras à quantidade que os #Ganhos difere do custo, enfatizando uma perda ou um ganho líquidos.",1,Cenário_do_comércio,"O comércio é uma situação na qual um #Comprador e um #Vendedor concordaram com uma troca de #Dinheiro e #Mercadorias (possivelmente após uma negociação), e então realizaram a troca, opcionalmente realizando com vários tipos de pagamento direto ou financiamento ou a entrega de mudança. O #Vendedor indica sua disposição de dar as #Mercadorias em sua posse a um #Comprador que lhe desse uma quantia de #Dinheiro. O #Vendedor já pode ter decidido sobre a quantia de dinheiro que eles exigiriam e, nesse caso, é chamado de preço de compra. O #Comprador também indica sua disposição de dar uma quantia de dinheiro chamada de Oferta a um #Vendedor que lhe daria as #Mercadorias. Normalmente, o processo é iniciado pelo #Vendedor. Os meios pelos quais o #Vendedor indica seu desejo de se envolver em uma troca são variados, variando de colocar um preço em um item em uma prateleira de loja, para anunciar, para se comunicar direta e especificamente com um possível #Comprador. Em alguns casos, no entanto, o processo pode ser iniciado pelo #Comprador indicando a um possível #Vendedor que eles gostariam de fazer uma troca.",0.5158,"Frame 'Ganhos_e_perdas' apresenta maior similaridade semântica com o cenário 'Cenário_do_comércio', cuja descrição é: O comércio é uma situação na qual um #Comprador e um #Vendedor concordaram com uma troca de #Dinheiro e #Mercadorias (possivelmente após uma negociação), e então realizaram a troca, opcionalmente realizando com vários tipos de pagamento direto ou financiamento ou a entrega de mudança. O #Vendedor indica sua disposição de dar as #Mercadorias em sua posse a um #Comprador que lhe desse uma quantia de #Dinheiro. O #Vendedor já pode ter decidido sobre a quantia de dinheiro que eles exigiriam e, nesse caso, é chamado de preço de compra. O #Comprador também indica sua disposição de dar uma quantia de dinheiro chamada de Oferta a um #Vendedor que lhe daria as #Mercadorias. Normalmente, o processo é iniciado pelo #Vendedor. Os meios pelos quais o #Vendedor indica seu desejo de se envolver em uma troca são variados, variando de colocar um preço em um item em uma prateleira de loja, para anunciar, para se comunicar direta e especificamente com um possível #Comprador. Em alguns casos, no entanto, o processo pode ser iniciado pelo #Comprador indicando a um possível #Vendedor que eles gostariam de fazer uma troca."
