idFrame,name,description
830,Fama,"Um #Entidade é bem conhecida entre uma ampla gama de pessoas (em geral ou em um domínio particular) por uma #Explicação específica, que pode ser um comportamento, característica ou algum outro item associado. No caso de eventos, a fama envolve um grande número de pessoas conscientes da ocorrência do evento; No caso de entidades concretas, incluindo seres humanos, a fama envolve a consciência da existência. Em ambos os casos, muitas vezes a fama é acompanhada pela consciência do significado da #Entidade em contextos históricos, culturais ou sociais."
831,Obscuridade,"Uma #Entidade é obscura, não notável e, em geral, pouco conhecida. No caso de uma #Entidade eventiva, a falta de fama implica que um grande número de pessoas não estejam cientes da ocorrência do evento. No caso de uma #Entidade concreta, incluindo os seres humanos, a falta de fama implica não-consciência da existência."
832,Ir_às_compras,Um #Comprador procura #Mercadorias para comprá-las.
833,Locais_políticos_relacionais,"Um #Local é definido politicamente para ser o chefe de estado de outro local político maior, o #Possuidor_recipiente."
834,Tendência,"Um #Comportamento, atribuído a um #Avaliado, está de acordo ou é fortemente influenciado por uma tendência ou prática popular, frequentemente no campo da moda, do design, embora ampliado ao #Comportamento social e interacional em geral. A tendência difere da Popularidade ao acrescentar um fator de julgamento estético (ou outro) a comportamentos e indivíduos, e julgá-los com respeito ao #Comportamento social. Popularidade diz respeito ao volume de aceitabilidade ou utilização baseada na conveniência geral (muitas vezes não estética)."
835,Hospedar-se,Um #Turista se hospeda por um período em um #Local ou com um #Anfitrião o qual não é sua residência permanente.
836,Convidado_e_anfitrião,"Dois indivíduos, o #Convidado e o #Anfitrião estão em uma relação social temporária dentro da qual o #Anfitrião fornece o uso de um local ou recursos para o #Convidado em um local altamente associado ao #Anfitrião (em muitos casos, onde o #Anfitrião vive ou trabalha). Não se espera que o #Convidado retribua a hospitalidade do #Anfitrião enquanto a relação se mantém, embora se espere que atue como #Anfitrião em um momento posterior."
837,Trabalhar,"Um #Agente emprega esforços para alcançar um #Objetivo. Alternativamente, uma #Entidade_saliente envolvida no #Objetivo pode ser expressa no lugar da expressão que indica o #Objetivo."
838,Diversidade,Um #Grupo é descrito como sendo membro o qual é similar ou diferente dos outros. O #Grau de similaridade pode também ser expressado.
839,Interromper_processo,Uma #Causa (ou #Ator associado) faz com que um #Processo em andamento pare temporariamente. 
840,Colocação_temporal,"Um #Trajetor é identificado como ocorrendo ao mesmo tempo que um #Evento_de_referência melhor conhecido. Consideramos unidades calêndricas sequenciadas (ex.: terça-feira, 1987, janeiro) como períodos para os propósitos desse frame. Alguns itens lexicais permitem certos tipos de elementos de frame enquanto proíbem outros. Algumas palavras nesse frame (ex.: agora.adv) possuem incorporações dêiticas do #Período_de_referência."
841,Simultaneidade,Dois #Eventos acontecem ao mesmo tempo. Isso pode ser interpretado simetricamente como uma relação mantida entre os #Events ou assimetricamente como entre um #Evento_de_referência cuja ocorrência conhecida é usada para descrever quando um #Evento_perfilado ocorreu.
842,Cenário_de_tentativa_de_interação_distante,"Um #Agente tenta interagir com um #Alvo, relativamente distante ou indiretamente acessível, usando algum #Instrumento (que pode ser parte do corpo). A capacidade do #Agente para manipular o #Instrumento e colocá-lo no lugar do #Alvo está em questão. Os tipos mais comuns de interação distante envolvem um #Agente tentando mover balisticamente o #Instrumento, de modo que acerte o #Alvo (por exemplo, Cenário_de_atirar), ou um #Agente, tentando dirigir um #Instrumento que permita a percepção da #Localização_do_alvo a ser examinada."
843,Mirar,"Um #Agente ajusta um #Instrumento para permitir que ele interaja diretamente com uma #Localização_do_alvo difícil de acessar. Geralmente, há uma entidade #Alvo na #Localização_do_alvo, que é mencionada em seu lugar."
844,Acertar_ou_errar,Um #Agente é bem-sucedido ou falha na interação perceptiva ou física com o #Alvo ou a #Localização_alvo. O #Instrumento que é usado para interagir com o #Alvo pode substituir metonimicamente o #Agente.
845,Precisão,"Um #Agente está envolvido em uma atividade cujo grau de sucesso depende de um parâmetro da ação atingindo um conjunto particular de valores de uma variável ou variáveis (e.g. quantidade, local, tempo).  

O #Agente, ou metonimicamente o #Instrumento ou os #Meios da ação, é descrito em termos do #Desvio real ou esperado, entre o local, o tempo ou a quantidade, que é necessário para o evento intencionado.


<ex><fex name=""Means"">A estimativa dele</fex> <t>se abalou</t> <fex name=""Deviation""> devido à magnitude.</fex> .</ex>

<ex><fex name=""Agent"">O operador de empilhadeira </fex> tem de ser <fex name=""Degree"">bastante</fex> <t>preciso</t> <fex name=""Means"">na sua função</fex>.</ex>

<ex>A <t>precisão</t> <fex name=""Means"">das medições diárias</fex> depende de vários fatores.</ex>"
846,Local_animado,"Um #Local é caracterizado por uma grande quantidade de #Atividade (muitas vezes orientada a objetivos) ou, metonimicamente, por #Indivíduos que estão engajados na #Atividade."
847,Causar_proliferação_em_número,"Um #Agente (ou uma #Causa inanimada) afeta um #Conjunto para que o número de entidades que compõem o #Conjunto mude de um #Número_inicial para um #Número_final. Como alternativa, a situação pode ser descrita em termos de um #Estado_inicial e um #Estado_final. Em alguns casos, o #Atributo (ou seja, o número) ou o a #Diferença em número podem ser mencionados."
848,História_Individual,"Este cenário descreve uma série de eventos, associados a um #Participante. A história do #Participante. Os #Eventos não necessariamente formam um todo coerente, mas apenas ocupar um período do tempo. Em muitos casos a história é limitada em o que são considerados  eventos  importantes ou significantes. Palavras neste frame podem também denotar o período de tempo durante a sequência de eventos que acontecem. "
849,Fazer_turismo,"Um #Turista experiencia uma #Atração específica, um #Lugar específico com uma história particular ou outra característica individual reconhecida socialmente, com o objetivo de vê-la e aprender sobre ela. Tipicamente, a #Atração oferece fontes de informação sobre si mesma, tais como um guia, panfletos ou displays."
850,Evento_histórico,"No curso da história, um #Evento ou uma #Entidade é levado a ter importância ou significado."
851,Visitar,"Um #Agente combina a localização com uma #Entidade para satisfazer alguma #Finalidade. Geralmente, a #Finalidade é social ou de entretenimento."
854,Visitante_partida,"Após uma visita ser concluída, o #Agente parte da #Fonte, normalmente ligada ao seu prosseguimento normal."
855,Fornecer_acomodações,Um #Anfitrião fornece Residência temporária para um #Hóspede.
856,Cenário_de_hospedagem,Um #Anfitrião fornece uma #Residência para um #Hóspede ficar temporariamente.
857,Envelhecimento,"Uma #Entidade está passando por alguma mudança na idade, normalmente relacionada a alguma deterioração ou alteração no seu estado."
858,Locais_por_evento,Um lugar definido em termos de um evento que ocorreu (ou ocorrerá) lá. 
859,Presença,"Uma #Entidade existe em um determinado #Local, em um determinado #Tempo, conforme observado por um observador implícito. São frequentemente encontrados um sintagma #Depictivo e/ou a #Duração. Este frame difere de Existência em que o #Local é apresentado como um fundo em que um observador é concebido como confirmando a existência da #Entidade."
860,Quantidade_proporcional,"A #Quantidade_denotada é geralmente uma caracterização imprecisa da quantidade de #Indivíduos ou #Massa, feita com referência a uma #Quantidade_de_referência relativamente fácil e precisa."
861,Texto_de_referência,"Em um texto, é dada uma #Fonte_de_informação, que fornece ao leitor do texto mais #Informação relevante para o texto. Nesse quadro, autor e leitor são completamente desperfilados, com a #Fonte_de_informação destacada. "
862,Nomear,"Um #Selecionador, frequentemente um indivíduo em uma função de liderança, nomeia um #Oficial para assumir um #Papel oficial em uma organização (que pode ser expressa como o #Corpo)."
863,Processo_nuclear,"Um #Elemento_inicial é convertido em um #Elemento_final por meio de um processo de decaimento, fusão ou fissão, que altera o número ou o tipo de hádrons (prótons ou nêutrons) no núcleo dos átomos que compõem o #Elemento."
864,Escopo,"Um #Evento é descrito em termos da diversidade de entidades afetadas ou consideradas no #Evento. Como alternativa, uma #Entiade_saliente que habilita ou gera o #Evento pode ser descrita da mesma forma."
865,Preliminares,Esse quadro descreve as ações de meios (#Atos_preparatórios) que são executadas por um #Agente com a finalidade de se preparar para um ato posterior. Compare esse frame com um cenário que envolve versões anteriores de alguma entidade sendo substituídas por versões posteriores.
866,Inefabilidade,"Um #Estímulo inspira um sentimento de admiração e interesse em um #Experienciador  (geralmente implícito ou genérico) devido a qualidades desejadas que são difíceis de serem explicadas. Alternativamente, o #Atributo do #Estímulo pode ser descrito.  "
867,Possibilidades,"Existe um número de diferentes #Eventos possíveis que podem acontecer no futuro. (Em algumas situações, o #Evento é simultâneo ou passado, e apenas o conhecimento do que aconteceu ocorre no futuro.) Na maioria dos casos, há um #Agente envolvido que deve considerar quais dos possíveis #Eventos acontecerão ou deverão acontecer.  Uma #Entidade_saliente, que está profundamente envolvida no #Evento, pode também ser mencionada. "
868,Ter_associado,Uma #Entidade_tópica possui propriedades que são afetadas pela existência e associação de uma #Entidade.
869,Visitar_anfitrião,"Um #Visitante combina a localização com um #Anfitrião, indo para um lugar fortemente associado ao #Anfitrião, a #Localização_do_anfitrião (geralmente um lugar de habitação, trabalho ou do governo) para realizar uma #Finalidade. O #Anfitrião permite o uso de seus recursos. A visita é, muitas vezes, de natureza social."
870,Cenário_visita,"Um #Agente e uma #Entidade tornam-se co-localizados. O #Agente em busca de uma #Finalidade permanece temporariamente com a #Entidade para satisfazer a #Finalidade e depois parte novamente, geralmente de volta para sua #Localização_normal."
871,Visitante_e_anfitrião,"Um #Visitante e um #Anfitrião tornam-se co-localizados em uma localização fortemente associada ao #Anfitrião. O #Visitante é permitido pelo #Anfitrião a usar a localização e/ou os recursos do #Anfitrião para a realização de uma #Finalidade. A visita é, muitas vezes, de natureza social."
